Date,Cost,Credit,Balance,Type
5/29/2020,$2.78,$0.00,$3276.26,Print
5/29/2020,$3.23,$0.00,$3273.03,Print
5/29/2020,$2.84,$0.00,$3270.19,Print
5/29/2020,$2.74,$0.00,$3267.45,Print
5/29/2020,$3.25,$0.00,$3264.20,Print
5/29/2020,$3.21,$0.00,$3260.99,Print
5/29/2020,$3.31,$0.00,$3257.68,Print
5/29/2020,$5.70,$0.00,$3251.98,Print
5/29/2020,$2.84,$0.00,$3249.14,Print
5/29/2020,$3.52,$0.00,$3245.62,Print
5/29/2020,$2.84,$0.00,$3242.78,Print
5/29/2020,$2.78,$0.00,$3240.00,Print
5/29/2020,$3.21,$0.00,$3236.79,Print
5/29/2020,$2.74,$0.00,$3234.05,Print
5/29/2020,$3.93,$0.00,$3230.12,Print
5/29/2020,$2.84,$0.00,$3227.28,Print
5/29/2020,$3.25,$0.00,$3224.03,Print
5/29/2020,$3.21,$0.00,$3220.82,Print
5/29/2020,$3.23,$0.00,$3217.59,Print
5/29/2020,$2.76,$0.00,$3214.83,Print
5/29/2020,$5.27,$0.00,$3209.56,Print
5/29/2020,$2.78,$0.00,$3206.78,Print
5/29/2020,$2.74,$0.00,$3204.04,Print
5/29/2020,$2.78,$0.00,$3201.26,Print
5/29/2020,$2.76,$0.00,$3198.50,Print
5/29/2020,$5.27,$0.00,$3193.23,Print
5/29/2020,$2.78,$0.00,$3190.45,Print
5/29/2020,$4.08,$0.00,$3186.37,Print
5/29/2020,$2.84,$0.00,$3183.53,Print
5/29/2020,$3.97,$0.00,$3179.56,Print
5/29/2020,$3.21,$0.00,$3176.35,Print
5/29/2020,$3.31,$0.00,$3173.04,Print
5/29/2020,$2.84,$0.00,$3170.20,Print
5/29/2020,$3.23,$0.00,$3166.97,Print
5/29/2020,$3.39,$0.00,$3163.58,Print
5/29/2020,$3.18,$0.00,$3160.40,Print
5/29/2020,$8.15,$0.00,$3152.25,Print
5/29/2020,$2.78,$0.00,$3149.47,Print
5/29/2020,$3.31,$0.00,$3146.16,Print
5/29/2020,$3.31,$0.00,$3142.85,Print
5/29/2020,$8.15,$0.00,$3134.70,Print
5/29/2020,$2.78,$0.00,$3131.92,Print
5/29/2020,$2.78,$0.00,$3129.14,Print
5/29/2020,$2.78,$0.00,$3126.36,Print
5/29/2020,$3.31,$0.00,$3123.05,Print
5/29/2020,$3.25,$0.00,$3119.80,Print
5/29/2020,$2.84,$0.00,$3116.96,Print
5/29/2020,$3.21,$0.00,$3113.75,Print
5/29/2020,$3.23,$0.00,$3110.52,Print
5/29/2020,$2.84,$0.00,$3107.68,Print
5/29/2020,$2.84,$0.00,$3104.84,Print
5/29/2020,$3.23,$0.00,$3101.61,Print
5/29/2020,$3.93,$0.00,$3097.68,Print
5/29/2020,$3.25,$0.00,$3094.43,Print
5/29/2020,$2.74,$0.00,$3091.69,Print
5/29/2020,$2.78,$0.00,$3088.91,Print
5/29/2020,$3.18,$0.00,$3085.73,Print
5/29/2020,$2.74,$0.00,$3082.99,Print
5/29/2020,$3.31,$0.00,$3079.68,Print
5/29/2020,$2.78,$0.00,$3076.90,Print
5/29/2020,$2.74,$0.00,$3074.16,Print
5/29/2020,$2.78,$0.00,$3071.38,Print
5/29/2020,$3.25,$0.00,$3068.13,Print
5/29/2020,$3.25,$0.00,$3064.88,Print
5/29/2020,$2.78,$0.00,$3062.10,Print
5/29/2020,$2.84,$0.00,$3059.26,Print
5/29/2020,$3.05,$0.00,$3056.21,Print
5/29/2020,$2.78,$0.00,$3053.43,Print
5/29/2020,$4.00,$0.00,$3049.43,Print
5/29/2020,$3.67,$0.00,$3045.76,Print
5/29/2020,$3.52,$0.00,$3042.24,Print
5/29/2020,$3.52,$0.00,$3038.72,Print
5/29/2020,$5.27,$0.00,$3033.45,Print
5/29/2020,$3.31,$0.00,$3030.14,Print
5/29/2020,$3.25,$0.00,$3026.89,Print
5/29/2020,$5.12,$0.00,$3021.77,Print
5/29/2020,$3.31,$0.00,$3018.46,Print
5/29/2020,$5.12,$0.00,$3013.34,Print
5/29/2020,$3.25,$0.00,$3010.09,Print
5/29/2020,$2.84,$0.00,$3007.25,Print
5/29/2020,$5.70,$0.00,$3001.55,Print
5/29/2020,$3.25,$0.00,$2998.30,Print
5/29/2020,$2.84,$0.00,$2995.46,Print
5/29/2020,$3.39,$0.00,$2992.07,Print
5/29/2020,$2.84,$0.00,$2989.23,Print
5/29/2020,$3.39,$0.00,$2985.84,Print
5/29/2020,$3.25,$0.00,$2982.59,Print
5/29/2020,$2.76,$0.00,$2979.83,Print
5/29/2020,$3.21,$0.00,$2976.62,Print
5/29/2020,$2.84,$0.00,$2973.78,Print
5/29/2020,$2.84,$0.00,$2970.94,Print
5/29/2020,$3.21,$0.00,$2967.73,Print
5/29/2020,$3.25,$0.00,$2964.48,Print
5/29/2020,$2.93,$0.00,$2961.55,Print
5/29/2020,$2.93,$0.00,$2958.62,Print
5/29/2020,$4.00,$0.00,$2954.62,Print
5/29/2020,$3.39,$0.00,$2951.23,Print
5/29/2020,$2.78,$0.00,$2948.45,Print
5/29/2020,$2.84,$0.00,$2945.61,Print
5/29/2020,$2.78,$0.00,$2942.83,Print
5/29/2020,$2.76,$0.00,$2940.07,Print
5/29/2020,$3.52,$0.00,$2936.55,Print
5/29/2020,$3.23,$0.00,$2933.32,Print
5/29/2020,$3.52,$0.00,$2929.80,Print
5/29/2020,$3.39,$0.00,$2926.41,Print
5/29/2020,$3.25,$0.00,$2923.16,Print
5/29/2020,$3.52,$0.00,$2919.64,Print
5/29/2020,$3.67,$0.00,$2915.97,Print
5/29/2020,$2.76,$0.00,$2913.21,Print
5/29/2020,$3.23,$0.00,$2909.98,Print
5/29/2020,$3.25,$0.00,$2906.73,Print
5/29/2020,$3.25,$0.00,$2903.48,Print
5/29/2020,$2.84,$0.00,$2900.64,Print
5/29/2020,$3.21,$0.00,$2897.43,Print
5/29/2020,$3.31,$0.00,$2894.12,Print
5/29/2020,$3.25,$0.00,$2890.87,Print
5/29/2020,$3.31,$0.00,$2887.56,Print
5/29/2020,$3.25,$0.00,$2884.31,Print
5/29/2020,$2.76,$0.00,$2881.55,Print
5/29/2020,$3.21,$0.00,$2878.34,Print
5/29/2020,$2.78,$0.00,$2875.56,Print
5/29/2020,$3.93,$0.00,$2871.63,Print
5/29/2020,$3.52,$0.00,$2868.11,Print
5/29/2020,$2.84,$0.00,$2865.27,Print
5/29/2020,$3.23,$0.00,$2862.04,Print
5/29/2020,$2.76,$0.00,$2859.28,Print
5/29/2020,$2.74,$0.00,$2856.54,Print
5/29/2020,$3.23,$0.00,$2853.31,Print
5/29/2020,$4.00,$0.00,$2849.31,Print
5/29/2020,$3.25,$0.00,$2846.06,Print
5/29/2020,$3.21,$0.00,$2842.85,Print
5/29/2020,$3.39,$0.00,$2839.46,Print
5/29/2020,$2.76,$0.00,$2836.70,Print
5/29/2020,$3.31,$0.00,$2833.39,Print
5/29/2020,$3.31,$0.00,$2830.08,Print
5/29/2020,$3.31,$0.00,$2826.77,Print
5/29/2020,$2.76,$0.00,$2824.01,Print
5/29/2020,$4.08,$0.00,$2819.93,Print
5/29/2020,$4.08,$0.00,$2815.85,Print
5/29/2020,$4.08,$0.00,$2811.77,Print
5/29/2020,$2.84,$0.00,$2808.93,Print
5/29/2020,$2.74,$0.00,$2806.19,Print
5/29/2020,$3.25,$0.00,$2802.94,Print
5/29/2020,$3.31,$0.00,$2799.63,Print
5/29/2020,$5.04,$0.00,$2794.59,Print
5/29/2020,$3.25,$0.00,$2791.34,Print
5/29/2020,$3.25,$0.00,$2788.09,Print
5/29/2020,$3.21,$0.00,$2784.88,Print
5/29/2020,$3.93,$0.00,$2780.95,Print
5/29/2020,$2.78,$0.00,$2778.17,Print
5/29/2020,$3.25,$0.00,$2774.92,Print
5/29/2020,$3.31,$0.00,$2771.61,Print
5/29/2020,$3.25,$0.00,$2768.36,Print
5/29/2020,$2.78,$0.00,$2765.58,Print
5/29/2020,$3.31,$0.00,$2762.27,Print
5/29/2020,$3.25,$0.00,$2759.02,Print
5/29/2020,$3.25,$0.00,$2755.77,Print
5/29/2020,$3.31,$0.00,$2752.46,Print
5/29/2020,$3.52,$0.00,$2748.94,Print
5/29/2020,$3.21,$0.00,$2745.73,Print
5/29/2020,$3.39,$0.00,$2742.34,Print
5/29/2020,$3.39,$0.00,$2738.95,Print
5/29/2020,$3.25,$0.00,$2735.70,Print
5/29/2020,$3.25,$0.00,$2732.45,Print
5/29/2020,$3.25,$0.00,$2729.20,Print
5/29/2020,$3.31,$0.00,$2725.89,Print
5/29/2020,$3.25,$0.00,$2722.64,Print
5/29/2020,$3.39,$0.00,$2719.25,Print
5/29/2020,$3.23,$0.00,$2716.02,Print
5/29/2020,$11.19,$0.00,$2704.83,Print
5/29/2020,$3.52,$0.00,$2701.31,Print
5/29/2020,$3.23,$0.00,$2698.08,Print
5/29/2020,$2.78,$0.00,$2695.30,Print
5/29/2020,$2.84,$0.00,$2692.46,Print
5/29/2020,$2.74,$0.00,$2689.72,Print
5/29/2020,$4.00,$0.00,$2685.72,Print
5/29/2020,$2.84,$0.00,$2682.88,Print
5/29/2020,$3.21,$0.00,$2679.67,Print
5/29/2020,$5.27,$0.00,$2674.40,Print
5/29/2020,$3.31,$0.00,$2671.09,Print
5/29/2020,$3.21,$0.00,$2667.88,Print
5/29/2020,$3.21,$0.00,$2664.67,Print
5/29/2020,$3.21,$0.00,$2661.46,Print
5/29/2020,$3.31,$0.00,$2658.15,Print
5/29/2020,$3.25,$0.00,$2654.90,Print
5/29/2020,$3.31,$0.00,$2651.59,Print
5/29/2020,$3.25,$0.00,$2648.34,Print
5/29/2020,$3.25,$0.00,$2645.09,Print
5/29/2020,$3.67,$0.00,$2641.42,Print
5/29/2020,$3.25,$0.00,$2638.17,Print
5/29/2020,$3.25,$0.00,$2634.92,Print
5/29/2020,$3.25,$0.00,$2631.67,Print
5/29/2020,$3.23,$0.00,$2628.44,Print
5/29/2020,$3.31,$0.00,$2625.13,Print
5/29/2020,$7.84,$0.00,$2617.29,Print
5/29/2020,$3.21,$0.00,$2614.08,Print
5/29/2020,$4.08,$0.00,$2610.00,Print
5/29/2020,$4.18,$0.00,$2605.82,Print
5/29/2020,$3.21,$0.00,$2602.61,Print
5/29/2020,$3.21,$0.00,$2599.40,Print
5/29/2020,$3.21,$0.00,$2596.19,Print
5/29/2020,$4.00,$0.00,$2592.19,Print
5/29/2020,$3.25,$0.00,$2588.94,Print
5/29/2020,$3.31,$0.00,$2585.63,Print
5/29/2020,$2.78,$0.00,$2582.85,Print
5/29/2020,$2.78,$0.00,$2580.07,Print
5/29/2020,$3.31,$0.00,$2576.76,Print
5/29/2020,$2.76,$0.00,$2574.00,Print
5/29/2020,$2.78,$0.00,$2571.22,Print
5/29/2020,$2.93,$0.00,$2568.29,Print
5/29/2020,$3.18,$0.00,$2565.11,Print
5/29/2020,$2.78,$0.00,$2562.33,Print
5/29/2020,$3.31,$0.00,$2559.02,Print
5/29/2020,$3.21,$0.00,$2555.81,Print
5/29/2020,$2.78,$0.00,$2553.03,Print
5/29/2020,$2.93,$0.00,$2550.10,Print
5/29/2020,$4.00,$0.00,$2546.10,Print
5/29/2020,$2.78,$0.00,$2543.32,Print
5/29/2020,$2.78,$0.00,$2540.54,Print
5/29/2020,$7.35,$0.00,$2533.19,Print
5/29/2020,$4.00,$0.00,$2529.19,Print
5/29/2020,$2.76,$0.00,$2526.43,Print
5/29/2020,$5.70,$0.00,$2520.73,Print
5/29/2020,$2.78,$0.00,$2517.95,Print
5/29/2020,$5.27,$0.00,$2512.68,Print
5/29/2020,$5.12,$0.00,$2507.56,Print
5/29/2020,$2.78,$0.00,$2504.78,Print
5/29/2020,$2.76,$0.00,$2502.02,Print
5/29/2020,$2.84,$0.00,$2499.18,Print
5/29/2020,$2000.00,$0.00,$4499.18,Purchase
5/29/2020,$4.08,$0.00,$4495.10,Print
5/29/2020,$3.25,$0.00,$4491.85,Print
5/29/2020,$3.23,$0.00,$4488.62,Print
5/29/2020,$3.21,$0.00,$4485.41,Print
5/29/2020,$2.84,$0.00,$4482.57,Print
5/29/2020,$2.84,$0.00,$4479.73,Print
5/29/2020,$2.84,$0.00,$4476.89,Print
5/29/2020,$2.84,$0.00,$4474.05,Print
5/29/2020,$4.00,$0.00,$4470.05,Print
5/29/2020,$3.31,$0.00,$4466.74,Print
5/29/2020,$2.78,$0.00,$4463.96,Print
5/29/2020,$4.46,$0.00,$4459.50,Print
5/29/2020,$7.56,$0.00,$4451.94,Print
5/29/2020,$2.78,$0.00,$4449.16,Print
5/29/2020,$8.50,$0.00,$4440.66,Print
5/29/2020,$3.21,$0.00,$4437.45,Print
5/29/2020,$3.39,$0.00,$4434.06,Print
5/29/2020,$8.04,$0.00,$4426.02,Print
5/29/2020,$3.21,$0.00,$4422.81,Print
5/29/2020,$20.62,$0.00,$4402.19,Print
5/29/2020,$15.14,$0.00,$4387.05,Print
5/29/2020,$15.14,$0.00,$4371.91,Print
5/29/2020,$15.14,$0.00,$4356.77,Print
5/29/2020,$15.14,$0.00,$4341.63,Print
5/29/2020,$15.14,$0.00,$4326.49,Print
5/29/2020,$0.00,$2.47,$4328.96,Adjustment
5/29/2020,$0.00,$2.43,$4331.39,Adjustment
5/29/2020,$0.00,$2.43,$4333.82,Adjustment
5/29/2020,$0.00,$2.43,$4336.25,Adjustment
5/29/2020,$0.00,$2.43,$4338.68,Adjustment
5/29/2020,$0.00,$2.43,$4341.11,Adjustment
5/29/2020,$0.00,$2.43,$4343.54,Adjustment
5/29/2020,$0.00,$2.43,$4345.97,Adjustment
5/29/2020,$0.00,$2.43,$4348.40,Adjustment
5/29/2020,$0.00,$2.43,$4350.83,Adjustment
5/29/2020,$0.00,$2.43,$4353.26,Adjustment
5/29/2020,$0.00,$2.43,$4355.69,Adjustment
5/29/2020,$0.00,$2.43,$4358.12,Adjustment
5/29/2020,$0.00,$2.43,$4360.55,Adjustment
5/29/2020,$0.00,$2.43,$4362.98,Adjustment
5/29/2020,$0.00,$2.43,$4365.41,Adjustment
5/29/2020,$0.00,$2.43,$4367.84,Adjustment
5/29/2020,$0.00,$2.43,$4370.27,Adjustment
5/29/2020,$0.00,$2.43,$4372.70,Adjustment
5/29/2020,$0.00,$2.34,$4375.04,Adjustment
5/29/2020,$0.00,$2.34,$4377.38,Adjustment
5/29/2020,$0.00,$2.34,$4379.72,Adjustment
5/29/2020,$0.00,$2.34,$4382.06,Adjustment
5/29/2020,$0.00,$2.34,$4384.40,Adjustment
5/29/2020,$0.00,$2.34,$4386.74,Adjustment
5/29/2020,$0.00,$2.34,$4389.08,Adjustment
5/29/2020,$0.00,$2.34,$4391.42,Adjustment
5/29/2020,$0.00,$2.34,$4393.76,Adjustment
5/29/2020,$0.00,$2.34,$4396.10,Adjustment
5/29/2020,$0.00,$2.34,$4398.44,Adjustment
5/29/2020,$0.00,$2.34,$4400.78,Adjustment
5/29/2020,$0.00,$2.34,$4403.12,Adjustment
5/29/2020,$0.00,$2.34,$4405.46,Adjustment
5/29/2020,$0.00,$2.34,$4407.80,Adjustment
5/29/2020,$0.00,$2.34,$4410.14,Adjustment
5/29/2020,$0.00,$2.32,$4412.46,Adjustment
5/29/2020,$0.00,$2.32,$4414.78,Adjustment
5/29/2020,$0.00,$2.30,$4417.08,Adjustment
5/29/2020,$0.00,$2.30,$4419.38,Adjustment
5/29/2020,$0.00,$2.30,$4421.68,Adjustment
5/29/2020,$0.00,$2.30,$4423.98,Adjustment
5/29/2020,$0.00,$2.30,$4426.28,Adjustment
5/29/2020,$0.00,$2.30,$4428.58,Adjustment
5/29/2020,$0.00,$2.30,$4430.88,Adjustment
5/29/2020,$0.00,$2.30,$4433.18,Adjustment
5/30/2020,$0.00,$2.01,$4435.19,Adjustment
5/30/2020,$0.00,$2.01,$4437.20,Adjustment
5/30/2020,$0.00,$1.96,$4439.16,Adjustment
5/30/2020,$0.00,$1.96,$4441.12,Adjustment
5/30/2020,$0.00,$1.96,$4443.08,Adjustment
5/30/2020,$0.00,$1.96,$4445.04,Adjustment
5/30/2020,$0.00,$1.96,$4447.00,Adjustment
5/30/2020,$0.00,$1.87,$4448.87,Adjustment
5/30/2020,$0.00,$1.87,$4450.74,Adjustment
5/30/2020,$0.00,$1.87,$4452.61,Adjustment
5/30/2020,$0.00,$1.85,$4454.46,Adjustment
5/30/2020,$55.45,$0.00,$4399.01,Print
5/30/2020,$0.00,$1.27,$4400.28,Adjustment
5/30/2020,$0.00,$1.27,$4401.55,Adjustment
5/30/2020,$32.91,$0.00,$4368.64,Print
5/30/2020,$0.00,$1.25,$4369.89,Adjustment
5/30/2020,$0.00,$1.25,$4371.14,Adjustment
5/30/2020,$0.00,$1.25,$4372.39,Adjustment
5/30/2020,$0.00,$1.24,$4373.63,Adjustment
5/30/2020,$0.00,$1.24,$4374.87,Adjustment
5/30/2020,$0.00,$1.24,$4376.11,Adjustment
5/30/2020,$0.00,$1.24,$4377.35,Adjustment
5/30/2020,$0.00,$1.24,$4378.59,Adjustment
5/30/2020,$0.00,$1.24,$4379.83,Adjustment
5/30/2020,$0.00,$1.24,$4381.07,Adjustment
5/30/2020,$0.00,$1.24,$4382.31,Adjustment
5/30/2020,$0.00,$1.24,$4383.55,Adjustment
5/30/2020,$0.00,$1.24,$4384.79,Adjustment
5/30/2020,$0.00,$1.24,$4386.03,Adjustment
5/30/2020,$0.00,$1.24,$4387.27,Adjustment
5/30/2020,$0.00,$1.24,$4388.51,Adjustment
5/30/2020,$0.00,$1.24,$4389.75,Adjustment
5/30/2020,$0.00,$1.24,$4390.99,Adjustment
5/30/2020,$0.00,$1.24,$4392.23,Adjustment
5/30/2020,$0.00,$1.24,$4393.47,Adjustment
5/30/2020,$0.00,$1.24,$4394.71,Adjustment
5/30/2020,$0.00,$1.24,$4395.95,Adjustment
5/30/2020,$0.00,$1.24,$4397.19,Adjustment
5/30/2020,$0.00,$1.24,$4398.43,Adjustment
5/30/2020,$0.00,$1.24,$4399.67,Adjustment
5/30/2020,$0.00,$1.24,$4400.91,Adjustment
5/30/2020,$0.00,$1.24,$4402.15,Adjustment
5/30/2020,$0.00,$1.21,$4403.36,Adjustment
5/30/2020,$0.00,$1.22,$4404.58,Adjustment
5/30/2020,$0.00,$1.21,$4405.79,Adjustment
5/30/2020,$0.00,$1.21,$4407.00,Adjustment
5/30/2020,$0.00,$1.22,$4408.22,Adjustment
5/30/2020,$0.00,$1.21,$4409.43,Adjustment
5/30/2020,$0.00,$1.21,$4410.64,Adjustment
5/30/2020,$0.00,$1.22,$4411.86,Adjustment
5/30/2020,$0.00,$1.21,$4413.07,Adjustment
5/30/2020,$0.00,$1.22,$4414.29,Adjustment
5/30/2020,$0.00,$1.21,$4415.50,Adjustment
5/30/2020,$0.00,$1.22,$4416.72,Adjustment
5/30/2020,$0.00,$1.22,$4417.94,Adjustment
5/30/2020,$0.00,$1.21,$4419.15,Adjustment
5/30/2020,$0.00,$1.21,$4420.36,Adjustment
5/30/2020,$0.00,$1.22,$4421.58,Adjustment
5/30/2020,$0.00,$1.22,$4422.80,Adjustment
5/30/2020,$0.00,$1.22,$4424.02,Adjustment
5/30/2020,$0.00,$1.22,$4425.24,Adjustment
5/30/2020,$0.00,$1.22,$4426.46,Adjustment
5/30/2020,$0.00,$1.21,$4427.67,Adjustment
5/30/2020,$0.00,$1.21,$4428.88,Adjustment
5/30/2020,$0.00,$1.22,$4430.10,Adjustment
5/30/2020,$0.00,$1.22,$4431.32,Adjustment
5/30/2020,$0.00,$1.22,$4432.54,Adjustment
5/30/2020,$0.00,$1.22,$4433.76,Adjustment
5/30/2020,$0.00,$1.22,$4434.98,Adjustment
5/30/2020,$0.00,$1.21,$4436.19,Adjustment
5/30/2020,$0.00,$1.22,$4437.41,Adjustment
5/30/2020,$0.00,$1.21,$4438.62,Adjustment
5/30/2020,$0.00,$1.22,$4439.84,Adjustment
5/30/2020,$0.00,$1.22,$4441.06,Adjustment
5/30/2020,$0.00,$1.22,$4442.28,Adjustment
5/30/2020,$0.00,$1.22,$4443.50,Adjustment
5/30/2020,$0.00,$1.22,$4444.72,Adjustment
5/30/2020,$0.00,$1.22,$4445.94,Adjustment
5/30/2020,$0.00,$1.22,$4447.16,Adjustment
5/30/2020,$0.00,$1.19,$4448.35,Adjustment
5/30/2020,$0.00,$1.19,$4449.54,Adjustment
5/30/2020,$0.00,$1.19,$4450.73,Adjustment
5/30/2020,$0.00,$1.19,$4451.92,Adjustment
5/30/2020,$0.00,$1.19,$4453.11,Adjustment
5/30/2020,$0.00,$1.19,$4454.30,Adjustment
5/30/2020,$0.00,$1.19,$4455.49,Adjustment
5/30/2020,$0.00,$1.19,$4456.68,Adjustment
5/30/2020,$0.00,$1.19,$4457.87,Adjustment
5/30/2020,$0.00,$1.19,$4459.06,Adjustment
5/30/2020,$0.00,$1.19,$4460.25,Adjustment
5/30/2020,$0.00,$1.19,$4461.44,Adjustment
5/30/2020,$0.00,$1.19,$4462.63,Adjustment
5/30/2020,$0.00,$1.19,$4463.82,Adjustment
5/30/2020,$0.00,$1.19,$4465.01,Adjustment
5/30/2020,$0.00,$1.19,$4466.20,Adjustment
5/30/2020,$0.00,$1.19,$4467.39,Adjustment
5/30/2020,$0.00,$1.19,$4468.58,Adjustment
5/30/2020,$0.00,$1.19,$4469.77,Adjustment
5/30/2020,$0.00,$1.19,$4470.96,Adjustment
5/30/2020,$0.00,$1.19,$4472.15,Adjustment
5/30/2020,$0.00,$1.19,$4473.34,Adjustment
5/30/2020,$0.00,$1.19,$4474.53,Adjustment
5/30/2020,$0.00,$1.12,$4475.65,Adjustment
5/30/2020,$0.00,$1.12,$4476.77,Adjustment
5/30/2020,$0.00,$1.12,$4477.89,Adjustment
5/30/2020,$0.00,$1.12,$4479.01,Adjustment
5/30/2020,$0.00,$1.12,$4480.13,Adjustment
5/30/2020,$0.00,$1.11,$4481.24,Adjustment
5/30/2020,$1.11,$0.00,$4480.13,Adjustment
5/30/2020,$1.11,$0.00,$4479.02,Adjustment
5/30/2020,$1.11,$0.00,$4477.91,Adjustment
5/30/2020,$4.00,$0.00,$4473.91,Print
5/30/2020,$3.31,$0.00,$4470.60,Print
5/30/2020,$3.31,$0.00,$4467.29,Print
5/30/2020,$4.08,$0.00,$4463.21,Print
5/30/2020,$2.78,$0.00,$4460.43,Print
5/30/2020,$3.31,$0.00,$4457.12,Print
5/30/2020,$3.23,$0.00,$4453.89,Print
5/30/2020,$2.84,$0.00,$4451.05,Print
5/30/2020,$3.39,$0.00,$4447.66,Print
5/30/2020,$3.25,$0.00,$4444.41,Print
5/30/2020,$3.25,$0.00,$4441.16,Print
5/30/2020,$3.23,$0.00,$4437.93,Print
5/30/2020,$3.31,$0.00,$4434.62,Print
5/30/2020,$3.31,$0.00,$4431.31,Print
5/30/2020,$3.31,$0.00,$4428.00,Print
5/30/2020,$3.25,$0.00,$4424.75,Print
5/30/2020,$3.25,$0.00,$4421.50,Print
5/30/2020,$3.31,$0.00,$4418.19,Print
5/30/2020,$3.25,$0.00,$4414.94,Print
5/30/2020,$3.25,$0.00,$4411.69,Print
5/30/2020,$26.15,$0.00,$4385.54,Print
5/30/2020,$3.25,$0.00,$4382.29,Print
5/30/2020,$3.25,$0.00,$4379.04,Print
5/30/2020,$3.31,$0.00,$4375.73,Print
5/30/2020,$3.25,$0.00,$4372.48,Print
5/30/2020,$2.84,$0.00,$4369.64,Print
5/30/2020,$2.84,$0.00,$4366.80,Print
5/30/2020,$2.76,$0.00,$4364.04,Print
5/30/2020,$68.84,$0.00,$4295.20,Print
5/30/2020,$4.00,$0.00,$4291.20,Print
5/30/2020,$3.21,$0.00,$4287.99,Print
5/30/2020,$3.25,$0.00,$4284.74,Print
5/30/2020,$69.36,$0.00,$4215.38,Print
5/30/2020,$3.31,$0.00,$4212.07,Print
5/30/2020,$3.25,$0.00,$4208.82,Print
5/30/2020,$7.80,$0.00,$4201.02,Print
5/30/2020,$3.25,$0.00,$4197.77,Print
5/30/2020,$4.00,$0.00,$4193.77,Print
5/30/2020,$5.27,$0.00,$4188.50,Print
5/30/2020,$2.78,$0.00,$4185.72,Print
5/30/2020,$2.84,$0.00,$4182.88,Print
5/30/2020,$2.76,$0.00,$4180.12,Print
5/30/2020,$2.76,$0.00,$4177.36,Print
5/30/2020,$2.76,$0.00,$4174.60,Print
5/30/2020,$2.78,$0.00,$4171.82,Print
5/30/2020,$2.84,$0.00,$4168.98,Print
5/30/2020,$2.78,$0.00,$4166.20,Print
5/30/2020,$2.78,$0.00,$4163.42,Print
5/30/2020,$2.74,$0.00,$4160.68,Print
5/30/2020,$2.84,$0.00,$4157.84,Print
5/30/2020,$2.84,$0.00,$4155.00,Print
5/30/2020,$2.84,$0.00,$4152.16,Print
5/30/2020,$2.78,$0.00,$4149.38,Print
5/30/2020,$2.76,$0.00,$4146.62,Print
5/30/2020,$2.84,$0.00,$4143.78,Print
5/30/2020,$2.84,$0.00,$4140.94,Print
5/30/2020,$46.01,$0.00,$4094.93,Print
5/30/2020,$2.76,$0.00,$4092.17,Print
5/30/2020,$4.08,$0.00,$4088.09,Print
5/30/2020,$2.76,$0.00,$4085.33,Print
5/30/2020,$32.91,$0.00,$4052.42,Print
5/30/2020,$2.74,$0.00,$4049.68,Print
5/30/2020,$2.84,$0.00,$4046.84,Print
5/30/2020,$8.45,$0.00,$4038.39,Print
5/30/2020,$3.21,$0.00,$4035.18,Print
5/30/2020,$2.78,$0.00,$4032.40,Print
5/30/2020,$2.84,$0.00,$4029.56,Print
5/30/2020,$2.78,$0.00,$4026.78,Print
5/30/2020,$2.78,$0.00,$4024.00,Print
5/30/2020,$2.76,$0.00,$4021.24,Print
5/30/2020,$2.78,$0.00,$4018.46,Print
5/30/2020,$2.74,$0.00,$4015.72,Print
5/30/2020,$2.78,$0.00,$4012.94,Print
5/30/2020,$3.31,$0.00,$4009.63,Print
5/30/2020,$3.05,$0.00,$4006.58,Print
5/30/2020,$2.76,$0.00,$4003.82,Print
5/30/2020,$2.84,$0.00,$4000.98,Print
5/30/2020,$2.84,$0.00,$3998.14,Print
5/30/2020,$3.25,$0.00,$3994.89,Print
5/30/2020,$3.05,$0.00,$3991.84,Print
5/30/2020,$2.93,$0.00,$3988.91,Print
5/30/2020,$2.84,$0.00,$3986.07,Print
5/30/2020,$2.84,$0.00,$3983.23,Print
5/30/2020,$3.23,$0.00,$3980.00,Print
5/30/2020,$2.78,$0.00,$3977.22,Print
5/30/2020,$3.23,$0.00,$3973.99,Print
5/30/2020,$2.84,$0.00,$3971.15,Print
5/30/2020,$2.84,$0.00,$3968.31,Print
5/30/2020,$2.74,$0.00,$3965.57,Print
5/30/2020,$2.84,$0.00,$3962.73,Print
5/30/2020,$2.93,$0.00,$3959.80,Print
5/30/2020,$2.84,$0.00,$3956.96,Print
5/30/2020,$3.97,$0.00,$3952.99,Print
5/30/2020,$2.76,$0.00,$3950.23,Print
5/30/2020,$2.78,$0.00,$3947.45,Print
5/30/2020,$11.10,$0.00,$3936.35,Print
5/30/2020,$5.12,$0.00,$3931.23,Print
5/30/2020,$4.00,$0.00,$3927.23,Print
5/30/2020,$4.18,$0.00,$3923.05,Print
5/30/2020,$4.08,$0.00,$3918.97,Print
5/30/2020,$4.08,$0.00,$3914.89,Print
5/30/2020,$2.84,$0.00,$3912.05,Print
5/30/2020,$2.84,$0.00,$3909.21,Print
5/30/2020,$3.21,$0.00,$3906.00,Print
5/30/2020,$2.84,$0.00,$3903.16,Print
5/30/2020,$3.93,$0.00,$3899.23,Print
5/30/2020,$4.00,$0.00,$3895.23,Print
5/30/2020,$2.84,$0.00,$3892.39,Print
